date,open,high,low,close,adjusted_close,volume,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,BB_middle,BB_upper,BB_lower,BB_width,BB_position,RSI,price_change,price_change_5d,price_change_10d,volume_sma_10,volume_ratio,volatility_10d,volatility_20d,Day_of_Week,Month,Quarter,Symbol,Company_Name,Sector,Market_Cap_Category,Sentiment_Score,Sentiment_Category,Confidence_Score,Primary_Market_Factor,News_Volume,Social_Media_Mentions,Analyst_Coverage,Price_Change_Percent,Volume_Change_Percent,Market_Volatility_Index,Sector_Performance,Market_Phase,Year,Market_Volatility,sentiment_momentum,sentiment_sma_5,sentiment_volatility,day_of_week,month,quarter,year,is_month_end,is_quarter_end,close_lag_1,sentiment_lag_1,close_lag_2,sentiment_lag_2,close_lag_3,sentiment_lag_3,close_lag_5,sentiment_lag_5,close_future_1,return_future_1,close_future_2,return_future_2,close_future_3,return_future_3,close_future_5,return_future_5,symbol
2020-06-12,2300.0,2397.9,2300.0,2355.95,2256.182,219005.0,2373.39,2381.3599999999997,2386.2325,2382.1320638247053,2404.366367498389,-22.234303673683826,-24.962008505323976,2.7277048316401498,2386.2325,2513.0673709937478,2259.3976290062524,253.6697419874954,0.3806223408328573,38.24430641821945,-0.0007846297395879276,-0.016119939028210073,0.04111980202395138,207411.3,1.0558971473588952,0.0197674477638168,0.024367018490860554,Friday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.515,Positive,0.602,FII/DII Activity,11.0,30.0,5,1.17,8.03,31.42,0.6,covid_crash,,,0.397,0.11179999999999998,0.27942011380714876,4,6,2,2020,0,0,2357.8,0.118,2378.65,-0.062,2399.1,-0.331,2394.55,0.437,2369.85,0.005899955431991399,2393.2,0.015811031643286233,2336.1,-0.00842547592266385,2305.35,-0.021477535601349684,ALKEM.NSE
2020-06-15,2368.0,2379.25,2327.25,2369.85,2269.4934,74013.0,2372.27,2390.1400000000003,2381.0575,2380.2298466094076,2401.527478299561,-21.297631690153594,-24.22822476201388,2.9305930718602866,2381.0575,2501.195110899469,2260.919889100531,240.27522179893822,0.45335557317941677,46.04966139954854,0.005899955431991399,-0.0023574480624722893,0.03847417891807803,201310.7,0.3676555692270704,0.019722753703384756,0.024063083931669994,Monday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.192,Positive,0.337,Economic Stimulus,12.0,17.0,4,0.56,81.47,41.84,2.15,covid_crash,,,-0.323,0.0864,0.2729478786223561,0,6,2,2020,0,0,2355.95,0.515,2357.8,0.118,2378.65,-0.062,2375.45,0.319,2393.2,0.009852944279173714,2336.1,-0.014241407684030594,2302.5,-0.028419520222798922,2307.3,-0.02639407557440332,ALKEM.NSE
2020-06-16,2380.0,2415.5,2361.45,2393.2,2291.8546,168904.0,2371.09,2389.3599999999997,2382.71,2382.2365635952656,2400.84811580257,-18.611552207304612,-23.103776651601642,4.49222444429703,2382.71,2502.5455610168,2262.8744389832,239.6711220336001,0.543768310136793,60.63312605992082,0.009852944279173714,-0.002459255554166151,-0.003248646397334465,196179.3,0.860967492492837,0.010732163696266004,0.02183197646446143,Tuesday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.331,Positive,0.309,Inflation Concerns,16.0,26.0,7,-1.03,-26.27,32.38,2.15,covid_crash,,,0.139,0.21880000000000002,0.25847535880836126,1,6,2,2020,0,0,2369.85,0.192,2355.95,0.515,2357.8,0.118,2399.1,-0.331,2336.1,-0.02385926792578974,2302.5,-0.03789904730068516,2305.35,-0.03670817315727892,2384.25,-0.003739762660872392,ALKEM.NSE
2020-06-17,2393.2,2396.0,2311.0,2336.1,2237.1726,259728.0,2362.58,2380.565,2380.8725000000004,2375.104622318026,2395.6052682267914,-20.500645908765364,-22.58273769344185,2.0820917846764857,2380.8725000000004,2502.458867288965,2259.286132711036,243.17273457792908,0.3158819076583097,51.24420075917331,-0.02385926792578974,-0.017888297984150703,-0.03628225490398307,204425.4,1.2705270480087112,0.01239835972855133,0.022486918164848435,Wednesday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.665,Negative,0.504,Corporate Governance,13.0,26.0,5,-0.07,66.58,58.29,-1.17,covid_crash,,,-0.996,0.09820000000000002,0.3667440675881631,2,6,2,2020,0,0,2393.2,0.331,2369.85,0.192,2355.95,0.515,2378.65,-0.062,2302.5,-0.014382945935533575,2305.35,-0.013162963914216008,2307.3,-0.012328239373314398,2333.1,-0.0012841916013869303,ALKEM.NSE
2020-06-18,2310.0,2355.05,2289.75,2302.5,2204.9955,110846.0,2351.5199999999995,2366.315,2374.315,2363.8894287376397,2388.1179121798764,-24.228483442236666,-22.912095598573877,-1.3163878436627883,2374.315,2498.044059259593,2250.5859407404073,247.45811851918552,0.20978927492963942,54.43548387096773,-0.014382945935533575,-0.02345406735092037,-0.05828220858895705,207182.0,0.5350175208270989,0.011999826164233073,0.021806186247713032,Thursday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.016,Neutral,0.1,Sector Rotation,11.0,15.0,7,2.08,56.95,28.94,0.89,covid_crash,,,0.681,0.07780000000000001,0.36492008257516695,3,6,2,2020,0,0,2336.1,-0.665,2393.2,0.331,2369.85,0.192,2357.8,0.118,2305.35,0.0012377850162865744,2307.3,0.002084690553745938,2384.25,0.03550488599348545,2350.7,0.02093376764386523,ALKEM.NSE
2020-06-19,2313.9,2333.35,2282.85,2305.35,2207.7248,525249.0,2341.4,2357.395,2365.835,2354.8525097562283,2381.5038279120945,-26.651318155866193,-23.660319504625782,-2.9909986512404103,2365.835,2483.628521848506,2248.041478151494,235.58704369701172,0.2432583768155356,52.708672401767,0.0012377850162865744,-0.021477535601349684,-0.03725125806518981,238759.6,2.199907354510562,0.010969335327032939,0.02134420534850923,Friday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.004,Neutral,0.102,Regulatory Changes,9.0,12.0,5,1.32,18.58,58.22,0.05,covid_crash,,,-0.012,-0.0244,0.3438572216616788,4,6,2,2020,0,0,2302.5,0.016,2336.1,-0.665,2393.2,0.331,2355.95,0.515,2307.3,0.0008458585464248269,2384.25,0.03422473810918092,2333.1,0.012037217776042608,2349.35,0.019086038996247945,ALKEM.NSE
2020-06-22,2325.0,2348.25,2296.25,2307.3,2209.5922,136249.0,2328.8900000000003,2350.58,2356.3050000000003,2347.5155435487754,2375.6085217289865,-28.09297818021105,-24.5472110056768,-3.545767174534248,2356.3050000000003,2458.981297167364,2253.6287028326365,205.35259433472766,0.2613616708434603,35.0367294793996,0.0008458585464248269,-0.02639407557440332,-0.028689300974552023,228241.2,0.5969518211435971,0.01094501952477393,0.02116481425896703,Monday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.007,Neutral,0.1,Global Markets,11.0,20.0,4,0.23,60.01,64.46,-0.71,covid_crash,,,0.003,-0.061399999999999996,0.329976851039921,0,6,2,2020,0,0,2305.35,0.004,2302.5,0.016,2336.1,-0.665,2369.85,0.192,2384.25,0.03335066961383437,2333.1,0.011181900923156851,2350.7,0.018809864343604987,2353.7,0.02011008538118131,ALKEM.NSE
2020-06-23,2320.0,2390.05,2302.4,2384.25,2283.2836,167236.0,2327.1,2349.095,2354.925,2353.18084677285,2376.2913959387847,-23.11054916593457,-24.259785362774437,1.1492361968398654,2354.925,2455.171110306484,2254.6788896935163,200.49222061296769,0.6462650266945226,44.577656675749296,0.03335066961383437,-0.003739762660872392,-0.0061898211829435335,220888.0,0.7571076744775633,0.015527810300034015,0.02141685920725984,Tuesday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.125,Negative,0.286,COVID-19 Impact,12.0,14.0,4,0.07,43.37,42.58,-0.67,covid_crash,,,-0.132,-0.1526,0.31209558720936054,1,6,2,2020,0,0,2307.3,0.007,2305.35,0.004,2302.5,0.016,2393.2,0.331,2333.1,-0.02145328719723183,2350.7,-0.014071510957324174,2349.35,-0.014637726748453428,2368.3,-0.006689734717416296,ALKEM.NSE
2020-06-24,2384.4,2418.7,2320.05,2333.1,2234.2997,187936.0,2326.5,2344.54,2356.6225000000004,2350.0850825880784,2372.8950964061446,-22.81001381806618,-23.96975575784246,1.1597419397762785,2356.6225000000004,2454.000701791835,2259.2442982081657,194.75640358366945,0.37922091614361236,35.913897280966765,-0.02145328719723183,-0.0012841916013869303,-0.01914951758350336,202897.0,0.9262630792963917,0.016758482846222604,0.019163951889563866,Wednesday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.316,Negative,0.329,Management Commentary,12.0,21.0,3,-3.38,-24.56,44.11,-1.04,covid_crash,,,-0.191,-0.0828,0.3304892164991503,2,6,2,2020,0,0,2384.25,-0.125,2307.3,0.007,2305.35,0.004,2336.1,-0.665,2350.7,0.007543611504007508,2349.35,0.006964982212507076,2353.7,0.008829454374008838,2352.15,0.00816510222450817,ALKEM.NSE
2020-06-25,2329.0,2357.0,2317.25,2350.7,2251.1544,150285.0,2336.1400000000003,2343.83,2357.9425,2350.179851125753,2371.157735445943,-20.977884320190242,-23.371257167017898,2.3933728468276563,2357.9425,2454.184985831093,2261.7000141689073,192.48497166218567,0.46237368591709593,43.982434472347975,0.007543611504007508,0.02093376764386523,-0.0030112817032829087,199945.1,0.7516313227981081,0.016799463548159716,0.019085274304855918,Thursday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.125,Positive,0.12,Lockdown Measures,19.0,9.0,3,6.04,35.62,24.11,1.22,covid_crash,,,0.441,-0.061,0.3307561034962167,3,6,2,2020,0,0,2333.1,-0.316,2384.25,-0.125,2307.3,0.007,2302.5,0.016,2349.35,-0.0005742970179095641,2353.7,0.001276215595354513,2368.3,0.007487131492746935,2350.8,4.254051984520224e-05,ALKEM.NSE
2020-06-26,2364.6,2380.0,2320.1,2349.35,2249.8615,141519.0,2344.94,2343.17,2362.265,2350.0519923765332,2369.4578400413893,-19.405847664856083,-22.57804347135417,3.172195806498088,2362.265,2447.6921009630323,2276.8378990369674,170.8542019260649,0.4244092339877671,46.23485285631853,-0.0005742970179095641,0.019086038996247945,-0.0028014176871324903,192196.5,0.7363245428506763,0.016798747030260516,0.01799381668412464,Friday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.02,Neutral,0.1,Sector Rotation,13.0,16.0,9,-2.63,-45.13,52.62,-0.41,covid_crash,,,-0.105,-0.0578,0.27959989270384206,4,6,2,2020,0,0,2350.7,0.125,2333.1,-0.316,2384.25,-0.125,2305.35,0.004,2353.7,0.0018515759678208177,2368.3,0.008066060825334675,2352.15,0.001191819013769857,2350.8,0.0006171919892736799,ALKEM.NSE
2020-06-29,2339.35,2389.0,2335.0,2353.7,2254.0273,148999.0,2354.2200000000003,2341.5549999999994,2365.8475000000003,2350.613928460581,2368.2342705869714,-17.62034212639037,-21.58637138653163,3.966029260141262,2365.8475000000003,2442.688727112868,2289.0062728871326,153.68245422573546,0.42095714464477696,43.064466849984704,0.0018515759678208177,0.02011008538118131,-0.006814777306580644,199695.1,0.7461324789641809,0.016685039766291203,0.017930002113028136,Monday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.267,Positive,0.263,Inflation Concerns,19.0,20.0,8,2.07,59.27,54.29,0.8,covid_crash,,,0.24700000000000003,-0.005799999999999994,0.28744321178277976,0,6,2,2020,0,0,2349.35,0.02,2350.7,0.125,2333.1,-0.316,2307.3,0.007,2368.3,0.00620299953265091,2352.15,-0.0006585376216169392,2350.8,-0.001232102646896216,2333.6,-0.00853974593193696,ALKEM.NSE
2020-06-30,2359.9,2388.0,2343.05,2368.3,2268.0091,130516.0,2351.0299999999997,2339.065,2364.2125,2353.3377505714916,2368.2393561869294,-14.901605615437802,-20.2492760479483,5.347670432510498,2364.2125,2439.275392051657,2289.149607948343,150.1257841033139,0.5272271683669418,48.390107326178274,0.00620299953265091,-0.006689734717416296,-0.01040447935818134,195856.3,0.6663865293074566,0.016470514882791127,0.01353403146613097,Tuesday,June,Q2,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.099,Neutral,0.1,Merger & Acquisition,10.0,19.0,10,-1.62,7.56,53.98,-0.21,covid_crash,,,-0.366,-0.0005999999999999894,0.2574374573453608,1,6,2,2020,1,1,2353.7,0.267,2349.35,0.02,2350.7,0.125,2384.25,-0.125,2352.15,-0.00681923742769075,2350.8,-0.007389266562513153,2350.8,-0.007389266562513153,2335.35,-0.013912933327703492,ALKEM.NSE
2020-07-01,2366.0,2377.85,2343.65,2352.15,2252.543,72516.0,2354.84,2340.6699999999996,2360.6175,2353.154855627526,2366.9985861443884,-13.843730516862252,-18.96805794774917,5.124327430886918,2360.6175,2430.3086628846245,2290.926337115375,139.3823257692493,0.4392498298958084,49.10812943962114,-0.00681923742769075,0.00816510222450817,0.006870425067420083,177135.1,0.40938244311827526,0.014610432274815921,0.013379943286991625,Wednesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.234,Negative,0.174,COVID-19 Impact,14.0,17.0,5,-1.81,39.28,46.39,-0.52,covid_crash,,,-0.135,0.01580000000000001,0.16880313978122563,2,7,3,2020,0,0,2368.3,-0.099,2353.7,0.267,2349.35,0.02,2333.1,-0.316,2350.8,-0.0005739429883298008,2350.8,-0.0005739429883298008,2333.6,-0.007886401802606247,2427.7,0.03211955019875412,ALKEM.NSE
2020-07-02,2344.0,2359.85,2325.1,2350.8,2251.2501,104336.0,2354.8599999999997,2345.5,2355.9075000000003,2352.792294912384,2365.7531827910875,-12.960887878703488,-17.76654216301301,4.805654284309522,2355.9075000000003,2413.2198875192676,2298.595112480733,114.62477503853461,0.4554415701292933,49.1857707509882,-0.0005739429883298008,4.254051984520224e-05,0.020977198697068378,176484.1,0.5911920677273477,0.013638281132904927,0.013172255202983261,Thursday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.087,Neutral,0.1,Economic Stimulus,11.0,22.0,3,-2.84,-9.97,41.79,0.21,covid_crash,,,0.14700000000000002,-0.02659999999999999,0.1685894421368076,3,7,3,2020,0,0,2352.15,-0.234,2368.3,-0.099,2353.7,0.267,2350.7,0.125,2350.8,0.0,2333.6,-0.007316658158924683,2335.35,-0.006572230729964379,2423.05,0.030734218138505964,ALKEM.NSE
2020-07-03,2365.0,2365.0,2340.0,2350.8,2251.2501,133180.0,2355.1500000000005,2350.045,2353.72,2352.4855909920143,2364.6067511261726,-12.121160134158345,-16.637404281128312,4.516244146969967,2353.72,2408.0862279070643,2299.3537720929353,108.73245581412903,0.4731450928967229,46.84967752604602,0.0,0.0006171919892736799,0.019715010735896987,137277.2,0.9701538201536744,0.013653201594042451,0.012412231469939044,Friday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.408,Negative,0.423,Earnings Report,12.0,23.0,5,1.46,23.69,55.54,-1.86,covid_crash,,,-0.32099999999999995,-0.1122,0.20253504497850353,4,7,3,2020,0,0,2350.8,-0.087,2352.15,-0.234,2368.3,-0.099,2349.35,0.02,2333.6,-0.007316658158924683,2335.35,-0.006572230729964379,2427.7,0.03271226816402906,2422.35,0.030436447166921843,ALKEM.NSE
2020-07-06,2359.9,2363.0,2325.0,2333.6,2234.7785,138438.0,2351.13,2352.675,2351.6275,2349.578535395738,2362.2356739250254,-12.657138529287295,-15.841316456244996,3.1841779269577017,2351.6275,2405.6928841488125,2297.5621158511876,108.13076829762485,0.3332805705182793,39.93923024983121,-0.007316658158924683,-0.00853974593193696,0.011398604429419645,137496.1,1.006850376119759,0.013972612530162213,0.012393152047247112,Monday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.074,Neutral,0.145,Interest Rate Policy,6.0,20.0,5,-0.04,3.46,57.77,0.11,covid_crash,,,0.482,-0.1508,0.2069761392581817,0,7,3,2020,0,0,2350.8,-0.408,2350.8,-0.087,2352.15,-0.234,2353.7,0.267,2335.35,0.0007499142955091909,2427.7,0.04032396297565999,2423.05,0.03833133356187868,2407.0,0.03145354816592394,ALKEM.NSE
2020-07-07,2351.95,2368.05,2325.0,2335.35,2236.4544,158130.0,2344.54,2347.7850000000003,2348.44,2347.388522749737,2360.184647801164,-12.79612505142677,-15.232256952655101,2.4361319012283307,2348.44,2398.0546794915917,2298.8253205084084,99.22935898318337,0.36808339654578903,49.84430143242682,0.0007499142955091909,-0.013912933327703492,-0.02050959421201637,136585.5,1.1577363629375006,0.008291493529538082,0.012140405527037603,Tuesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.404,Positive,0.236,Regulatory Changes,10.0,22.0,4,-1.03,-43.59,38.76,0.81,covid_crash,,,0.33,-0.05019999999999998,0.2556039471091512,1,7,3,2020,0,0,2333.6,0.074,2350.8,-0.408,2350.8,-0.087,2368.3,-0.099,2427.7,0.03954439377395258,2423.05,0.03755325754169614,2422.35,0.037253516603507064,2474.9,0.05975549703470584,ALKEM.NSE
2020-07-08,2345.0,2439.95,2332.45,2427.7,2324.8936,271847.0,2359.65,2357.245,2350.8925,2359.748944710422,2365.3238158997374,-5.574871189315218,-13.300725956761395,7.725854767446178,2350.8925,2410.614463472858,2291.170536527142,119.44392694571616,1.143042320895115,70.8945260347129,0.03954439377395258,0.03211955019875412,0.04054691183404047,144976.6,1.8751095004297245,0.013328848783513822,0.015041406033359983,Wednesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.235,Negative,0.107,FII/DII Activity,18.0,18.0,3,1.66,60.2,41.83,-0.54,covid_crash,,,-0.639,-0.050399999999999966,0.24649275400663964,2,7,3,2020,0,0,2335.35,0.404,2333.6,0.074,2350.8,-0.408,2352.15,-0.234,2423.05,-0.001915393170490387,2422.35,-0.0022037319273385814,2407.0,-0.008526588952506464,2536.25,0.04471310293693631,ALKEM.NSE
2020-07-09,2450.0,2465.8,2393.0,2423.05,2320.4405,191250.0,2374.1,2364.4800000000005,2354.1549999999997,2369.4907764108484,2369.7088821033435,-0.2181056924951008,-10.68414355217064,10.46603785967554,2354.1549999999997,2422.0372502185774,2286.272749781422,135.76450043715522,1.0074596067319648,69.52554744525551,-0.001915393170490387,0.030734218138505964,0.03077806610796796,149073.1,1.2829276375147494,0.013389723260794734,0.014881419138679292,Thursday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.043,Neutral,0.1,Interest Rate Policy,13.0,18.0,4,0.87,-48.63,35.99,0.87,covid_crash,,,0.27799999999999997,-0.02439999999999997,0.24256556960037742,3,7,3,2020,0,0,2427.7,-0.235,2335.35,0.404,2333.6,0.074,2350.8,-0.087,2422.35,-0.00028889209880123,2407.0,-0.006623883122510943,2474.9,0.0213986504611956,2560.85,0.05687047316398752,ALKEM.NSE
2020-07-10,2407.75,2446.2,2405.0,2422.35,2319.7702,80854.0,2388.41,2371.7799999999997,2357.475,2377.6252311033068,2373.700130351164,3.925100752142953,-7.762242562852356,11.68734331499531,2357.475,2431.9060171621363,2283.0439828378635,148.86203432427283,0.9358062167730415,69.16541729135427,-0.00028889209880123,0.030436447166921843,0.031072424287568845,143006.6,0.5653864926513881,0.013381287353661798,0.014877878548550112,Friday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.148,Positive,0.167,Management Commentary,11.0,15.0,4,1.64,-39.22,49.23,0.34,covid_crash,,,0.105,0.08680000000000003,0.24853707525795377,4,7,3,2020,0,0,2423.05,0.043,2427.7,-0.235,2335.35,0.404,2350.8,-0.408,2407.0,-0.00633682168142502,2474.9,0.021693809730220837,2536.25,0.04702045534295207,2497.5,0.03102359279212341,ALKEM.NSE
2020-07-13,2425.85,2444.95,2351.0,2407.0,2305.0702,86608.0,2403.09,2377.1099999999997,2359.3325,2382.145492006353,2376.2205252784834,5.92496672786956,-5.024761634074578,10.949728361944139,2359.3325,2436.8539284467324,2281.8110715532675,155.0428568934649,0.8074472501029437,54.76839237057221,-0.00633682168142502,0.03145354816592394,0.022645196923992028,136767.5,0.6332498583362275,0.013715488866206346,0.014938674355089237,Monday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.677,Negative,0.497,Regulatory Changes,13.0,25.0,3,1.23,23.95,53.9,-0.33,covid_crash,,,-0.8250000000000001,-0.06339999999999998,0.30366006213088564,0,7,3,2020,0,0,2422.35,0.148,2423.05,0.043,2427.7,-0.235,2333.6,0.074,2474.9,0.02820938928126293,2536.25,0.053697548815953455,2560.85,0.06391773992521799,2507.35,0.041690901537183134,ALKEM.NSE
2020-07-14,2416.0,2500.0,2382.25,2474.9,2370.0948,220432.0,2431.0,2387.77,2363.4175,2396.418263554468,2383.6773272760784,12.740936278389654,-1.4715814814363357,14.212517759825989,2363.4175,2455.6649491160697,2271.1700508839303,184.49489823213935,1.1042579012658011,77.77124951037996,0.02820938928126293,0.05975549703470584,0.04501118946079452,145759.1,1.512303519986059,0.015984653522731346,0.016041953803175697,Tuesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.176,Positive,0.1,Management Commentary,10.0,18.0,6,3.1,3.64,45.45,-0.43,covid_crash,,,0.853,-0.10899999999999999,0.31664954339669166,1,7,3,2020,0,0,2407.0,-0.677,2422.35,0.148,2423.05,0.043,2335.35,0.404,2536.25,0.024788880358802334,2560.85,0.034728675906097184,2497.5,0.00913168208816506,2450.15,-0.010000404056729528,ALKEM.NSE
2020-07-15,2500.0,2543.0,2476.45,2536.25,2428.8468,344265.0,2452.71,2406.1800000000003,2373.425,2417.9344702682756,2395.1894426449744,22.745027623301212,3.371784580682611,19.3732430426186,2373.425,2492.67033533854,2254.1796646614603,238.49067067707983,1.1827311086749697,81.02324026082596,0.024788880358802334,0.04471310293693631,0.0782688178900155,172934.0,1.9907305677310418,0.016605189120517314,0.015629298814495696,Wednesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.656,Positive,0.504,Global Markets,16.0,24.0,3,1.45,-55.37,51.26,1.17,covid_crash,,,0.48000000000000004,0.06920000000000003,0.38592751190404195,2,7,3,2020,0,0,2474.9,0.176,2407.0,-0.677,2422.35,0.148,2427.7,-0.235,2560.85,0.009699359290290754,2497.5,-0.015278462296697826,2507.35,-0.01139477575160186,2453.65,-0.032567767373090195,ALKEM.NSE
2020-07-16,2550.0,2575.0,2512.4,2560.85,2452.4051,149741.0,2480.27,2427.185,2386.3424999999997,2439.9246156601753,2407.671866032123,32.25274962805224,9.14801980004269,23.104729828009553,2386.3424999999997,2527.244053071269,2245.4409469287307,281.8031061425381,1.11925328783187,82.8110456096804,0.009699359290290754,0.05687047316398752,0.08935256083035559,177474.5,0.8437324798773909,0.01635325943823295,0.015036001956404964,Thursday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,0.246,Positive,0.38,Regulatory Changes,24.0,26.0,7,0.42,-70.35,41.46,1.83,covid_crash,,,-0.41000000000000003,0.10980000000000004,0.3910183428490848,3,7,3,2020,0,0,2536.25,0.656,2474.9,0.176,2407.0,-0.677,2423.05,0.043,2497.5,-0.02473788000078092,2507.35,-0.020891500868852164,2450.15,-0.04322783450807344,2494.95,-0.025733643126305772,ALKEM.NSE
2020-07-17,2583.0,2583.0,2477.35,2497.5,2391.7378,207969.0,2495.3,2441.855,2395.95,2448.783437728413,2414.4317408791585,34.351696849254495,14.188784678229542,20.162912171024953,2395.95,2539.772295321622,2252.1277046783775,287.64459064324456,0.853039839104602,68.85654340414374,-0.02473788000078092,0.03102359279212341,0.06240428790199082,184953.4,1.124439994074183,0.01940426992575617,0.016471209818352688,Friday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.497,Negative,0.383,Technical Factors,11.0,36.0,5,-1.21,38.55,48.62,-2.16,covid_crash,,,-0.743,-0.019199999999999974,0.40323850124819294,4,7,3,2020,0,0,2560.85,0.246,2536.25,0.656,2474.9,0.176,2422.35,0.148,2507.35,0.003943943943943928,2450.15,-0.018958958958958938,2453.65,-0.0175575575575575,2489.5,-0.00320320320320322,ALKEM.NSE
2020-07-20,2517.9,2517.9,2480.0,2507.35,2401.1707,132681.0,2515.37,2459.23,2405.9525,2457.794599575251,2421.4159214233073,36.37867815194386,18.626784128631485,17.751894023312374,2405.9525,2551.6292780323815,2260.275721967618,291.3535560647633,0.8480221809184335,68.46368344177398,0.003943943943943928,0.041690901537183134,0.07445577648268764,184377.7,0.7196152246177275,0.018848956205343933,0.016453172286154366,Monday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.303,Negative,0.252,Economic Stimulus,10.0,20.0,3,-0.92,15.08,46.48,-0.28,covid_crash,,,0.194,0.05560000000000004,0.41646887305322383,0,7,3,2020,0,0,2497.5,-0.497,2560.85,0.246,2536.25,0.656,2407.0,-0.677,2450.15,-0.0228129299858415,2453.65,-0.021417033920274275,2494.95,-0.004945460346581054,2449.95,-0.022892695475302594,ALKEM.NSE
2020-07-21,2533.5,2533.5,2437.25,2450.15,2346.3929,105792.0,2510.42,2470.71,2409.2475,2456.6184055577887,2423.573358999333,33.04504655845585,21.510447403661566,11.534599154794286,2409.2475,2555.8356932310303,2262.6593067689696,293.1763864620607,0.6395149878665048,61.7337164750958,-0.0228129299858415,-0.010000404056729528,0.049157513863018476,179143.9,0.5905420167809231,0.021105576343131784,0.01601995998471939,Tuesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.011,Neutral,0.1,FII/DII Activity,13.0,18.0,5,-0.76,2.12,61.02,-1.65,covid_crash,,,0.292,0.018200000000000043,0.39121781372756764,1,7,3,2020,0,0,2507.35,-0.303,2497.5,-0.497,2560.85,0.246,2474.9,0.176,2453.65,0.0014284839703690988,2494.95,0.018284594820725086,2489.5,0.016060241209721715,2462.45,0.005020100810154471,ALKEM.NSE
2020-07-22,2468.0,2500.15,2420.05,2453.65,2349.7447,115810.0,2493.9,2473.3050000000003,2415.275,2456.161694340639,2425.829324191244,30.332370149395047,23.274837233901128,7.057532915493919,2415.275,2558.5560947238478,2271.9939052761524,286.56218944769535,0.6339150851477019,62.25134008338296,0.0014284839703690988,-0.032567767373090195,0.010689129628866922,163540.2,0.7081439303608531,0.017268736879002686,0.015085356830300035,Wednesday,July,Q3,ALKEM.NSE,Alkem Laboratories Limited,Pharmaceuticals,Mid Cap,-0.093,Neutral,0.169,FII/DII Activity,13.0,14.0,8,0.15,-15.76,27.19,1.26,covid_crash,,,-0.082,-0.13159999999999997,0.3861150663266644,2,7,3,2020,0,0,2450.15,-0.011,2507.35,-0.303,2497.5,-0.497,2536.25,0.656,2494.95,0.01683206651315383,2489.5,0.01461088582316128,2449.95,-0.001507957532655535,2539.2,0.034866423491533016,ALKEM.NSE
